Date,Store_ID,City,Product_ID,Product_Category,Units_Sold,Unit_Price,Total_Sales,Inventory_Available,Discount (%),Promotion,Holiday,Temperature
2024-10-22,S007,Hyderabad,P010,Electronics,25,429.07,10726.75,230,0,Yes,No,36.8
2024-10-22,S007,Hyderabad,P017,Fashion,24,930.84,22340.16,406,15,No,No,31.3
2024-10-22,S007,Hyderabad,P019,Sports,21,813.73,17088.33,140,0,Yes,No,24.7
2024-10-22,S008,Bangalore,P007,Home Decor,20,416.72,8334.4,103,15,Yes,No,20.2
2024-10-22,S008,Bangalore,P002,Home Decor,19,304.98,5794.62,442,15,Yes,No,26.6
2024-10-22,S008,Bangalore,P018,Home Decor,18,484.14,8714.52,335,10,No,No,32.9
2024-10-22,S008,Bangalore,P008,Home Decor,18,357.79,6440.22,345,5,Yes,No,36.6
2024-10-22,S008,Bangalore,P009,Sports,16,407.05,6512.8,449,0,No,No,27.7
2024-10-22,S008,Bangalore,P017,Sports,23,949.64,21841.72,396,15,No,No,35.3
2024-10-22,S008,Bangalore,P005,Fashion,22,1771.65,38976.3,133,15,Yes,No,35.4
2024-10-22,S008,Bangalore,P019,Sports,18,723.56,13024.08,393,10,No,No,22.5
2024-10-22,S008,Bangalore,P016,Electronics,23,1950.91,44870.93,225,5,Yes,No,24.9
2024-10-22,S008,Bangalore,P004,Grocery,17,1995.65,33926.05,76,0,No,No,36.7
2024-10-22,S009,Hyderabad,P005,Home Decor,13,239.42,3112.46,284,0,No,No,36.8
2024-10-22,S009,Hyderabad,P007,Electronics,18,967.62,17417.16,310,10,Yes,No,23.1
2024-10-22,S009,Hyderabad,P001,Sports,29,1387.35,40233.15,431,10,Yes,No,20.1
2024-10-22,S009,Hyderabad,P008,Electronics,15,292.92,4393.8,337,15,No,No,21.2
2024-10-22,S009,Hyderabad,P020,Grocery,21,1552.5,32602.5,329,0,No,No,29.2
2024-10-22,S009,Hyderabad,P009,Grocery,18,971.03,17478.54,74,5,No,No,29.0
2024-10-22,S009,Hyderabad,P004,Sports,22,1567.91,34494.02,494,5,No,No,29.3
2024-10-22,S009,Hyderabad,P014,Grocery,10,1563.54,15635.4,254,0,No,No,31.4
2024-10-22,S009,Hyderabad,P012,Fashion,17,1882.31,31999.27,303,15,Yes,No,20.5
2024-10-22,S009,Hyderabad,P015,Sports,18,1394.65,25103.7,75,20,No,No,34.3
2024-10-22,S010,Mumbai,P015,Fashion,26,407.7,10600.2,295,10,Yes,Yes,20.1
2024-10-22,S010,Mumbai,P005,Fashion,22,666.47,14662.34,331,5,Yes,No,24.1
2024-10-22,S010,Mumbai,P016,Sports,9,231.86,2086.74,336,20,Yes,No,20.9
2024-10-22,S010,Mumbai,P007,Electronics,16,569.76,9116.16,435,10,No,No,25.2
2024-10-22,S010,Mumbai,P006,Electronics,22,1218.37,26804.14,304,0,No,No,35.4
2024-10-22,S010,Mumbai,P003,Home Decor,18,936.13,16850.34,494,15,Yes,No,20.4
2024-10-22,S010,Mumbai,P001,Grocery,20,1881.3,37626.0,267,5,Yes,No,24.0
2024-10-22,S010,Mumbai,P008,Fashion,16,498.57,7977.12,475,20,Yes,No,29.7
2024-10-22,S010,Mumbai,P017,Home Decor,17,1884.38,32034.46,177,20,No,No,32.3
2024-10-22,S010,Mumbai,P013,Electronics,21,1147.57,24098.97,344,0,No,Yes,24.3
2024-10-23,S001,Mumbai,P004,Sports,18,1953.01,35154.18,471,15,No,Yes,36.0
2024-10-23,S001,Mumbai,P006,Grocery,24,181.13,4347.12,193,15,Yes,No,26.5
2024-10-23,S001,Mumbai,P019,Fashion,21,466.21,9790.41,361,5,No,No,37.4
2024-10-23,S001,Mumbai,P005,Fashion,19,1281.53,24349.07,465,0,Yes,No,36.1
2024-10-23,S001,Mumbai,P013,Fashion,16,1411.44,22583.04,452,15,Yes,No,23.4
2024-10-23,S001,Mumbai,P010,Home Decor,24,310.11,7442.64,498,20,Yes,No,29.9
2024-10-23,S001,Mumbai,P016,Sports,19,424.17,8059.23,408,15,No,No,20.5
2024-10-23,S001,Mumbai,P008,Electronics,20,220.71,4414.2,219,10,Yes,No,30.0
2024-10-23,S001,Mumbai,P009,Electronics,19,1072.25,20372.75,376,0,Yes,No,34.0
2024-10-23,S001,Mumbai,P020,Electronics,15,761.57,11423.55,463,5,Yes,No,28.4
2024-10-23,S002,Delhi,P001,Sports,22,602.89,13263.58,188,10,No,No,25.8
2024-10-23,S002,Delhi,P007,Grocery,11,1134.08,12474.88,433,20,Yes,Yes,32.6
2024-10-23,S002,Delhi,P011,Sports,17,474.08,8059.36,429,15,Yes,No,35.8
2024-10-23,S002,Delhi,P004,Fashion,24,1469.99,35279.76,225,5,No,No,34.5
2024-10-23,S002,Delhi,P012,Home Decor,27,1917.0,51759.0,453,5,Yes,Yes,36.2
2024-10-23,S002,Delhi,P017,Electronics,20,1888.67,37773.4,470,5,No,No,37.0
2024-10-23,S002,Delhi,P020,Home Decor,18,992.53,17865.54,109,0,No,No,21.9
2024-10-23,S002,Delhi,P002,Grocery,16,586.77,9388.32,490,0,Yes,No,20.5
2024-10-23,S002,Delhi,P014,Grocery,25,1813.5,45337.5,395,0,No,No,36.1
2024-10-23,S002,Delhi,P019,Fashion,26,1668.27,43375.02,413,10,Yes,No,29.2
2024-10-23,S003,Mumbai,P005,Electronics,22,1380.33,30367.26,466,20,Yes,No,23.9
2024-10-23,S003,Mumbai,P006,Fashion,19,754.81,14341.39,408,5,Yes,Yes,26.0
2024-10-23,S003,Mumbai,P010,Home Decor,17,1821.98,30973.66,481,0,No,No,33.9
2024-10-23,S003,Mumbai,P004,Home Decor,26,577.9,15025.4,416,10,Yes,No,25.3
2024-10-23,S003,Mumbai,P018,Grocery,11,1094.07,12034.77,50,5,Yes,No,35.8
2024-10-23,S003,Mumbai,P008,Home Decor,19,513.03,9747.57,308,10,No,No,28.8
2024-10-23,S003,Mumbai,P001,Home Decor,15,1982.68,29740.2,324,0,No,No,20.9
2024-10-23,S003,Mumbai,P019,Grocery,21,288.6,6060.6,372,0,Yes,No,23.7
2024-10-23,S003,Mumbai,P016,Sports,31,903.02,27993.62,463,20,Yes,No,22.0
2024-10-23,S003,Mumbai,P014,Fashion,18,335.99,6047.82,247,0,Yes,No,37.1
2024-10-23,S004,Mumbai,P011,Fashion,15,194.14,2912.1,300,10,No,No,32.3
2024-10-23,S004,Mumbai,P007,Home Decor,16,1076.88,17230.08,427,5,Yes,No,35.9
2024-10-23,S004,Mumbai,P014,Fashion,26,1344.75,34963.5,99,0,No,No,34.9
2024-10-23,S004,Mumbai,P001,Home Decor,18,560.14,10082.52,133,20,Yes,No,29.9
2024-10-23,S004,Mumbai,P002,Sports,25,887.45,22186.25,297,10,No,No,24.5
2024-10-23,S004,Mumbai,P005,Home Decor,20,922.46,18449.2,357,15,No,No,23.4
2024-10-23,S004,Mumbai,P008,Sports,20,871.4,17428.0,495,15,Yes,No,31.1
2024-10-23,S004,Mumbai,P015,Home Decor,19,909.78,17285.82,202,15,No,No,29.4
2024-10-23,S004,Mumbai,P009,Home Decor,19,122.82,2333.58,249,0,Yes,No,34.5
2024-10-23,S004,Mumbai,P020,Grocery,23,512.08,11777.84,64,15,No,No,20.3
2024-10-23,S005,Mumbai,P005,Sports,17,1754.92,29833.64,84,20,No,No,28.9
2024-10-23,S005,Mumbai,P013,Home Decor,18,788.19,14187.42,217,15,No,No,30.8
2024-10-23,S005,Mumbai,P015,Home Decor,18,1463.24,26338.32,402,20,No,No,24.3
2024-10-23,S005,Mumbai,P011,Grocery,18,989.26,17806.68,302,0,Yes,No,29.2
2024-10-23,S005,Mumbai,P009,Fashion,18,1388.6,24994.8,186,10,No,No,27.4
2024-10-23,S005,Mumbai,P020,Electronics,22,1707.04,37554.88,401,15,No,No,22.6
2024-10-23,S005,Mumbai,P010,Electronics,16,363.62,5817.92,478,5,Yes,No,27.5
2024-10-23,S005,Mumbai,P002,Fashion,31,1874.24,58101.44,233,10,Yes,No,29.6
2024-10-23,S005,Mumbai,P006,Sports,16,1510.07,24161.12,167,0,Yes,No,24.2
2024-10-23,S005,Mumbai,P014,Grocery,11,239.11,2630.21,99,20,Yes,No,28.3
2024-10-23,S006,Delhi,P019,Electronics,17,1080.77,18373.09,262,10,Yes,No,27.0
2024-10-23,S006,Delhi,P003,Home Decor,20,485.13,9702.6,213,10,No,No,30.3
2024-10-23,S006,Delhi,P002,Electronics,17,516.33,8777.61,389,10,Yes,No,28.4
2024-10-23,S006,Delhi,P016,Home Decor,21,1094.76,22989.96,200,20,No,No,34.2
2024-10-23,S006,Delhi,P014,Home Decor,23,302.32,6953.36,163,20,Yes,No,36.7
2024-10-23,S006,Delhi,P017,Electronics,21,508.56,10679.76,208,0,No,No,27.0
2024-10-23,S006,Delhi,P008,Fashion,24,808.96,19415.04,461,0,No,No,31.1
2024-10-23,S006,Delhi,P012,Sports,16,1426.85,22829.6,149,20,No,Yes,35.2
2024-10-23,S006,Delhi,P005,Home Decor,18,723.26,13018.68,444,0,Yes,No,29.4
2024-10-23,S006,Delhi,P011,Home Decor,17,1048.07,17817.19,388,0,Yes,No,31.1
2024-10-23,S007,Chennai,P017,Sports,17,1806.83,30716.11,388,15,No,No,29.0
2024-10-23,S007,Chennai,P004,Electronics,23,1757.35,40419.05,420,0,No,No,29.0
2024-10-23,S007,Chennai,P009,Electronics,24,665.25,15966.0,303,15,Yes,No,32.6
2024-10-23,S007,Chennai,P016,Grocery,24,1975.6,47414.4,94,0,No,No,34.8
2024-10-23,S007,Chennai,P012,Grocery,21,423.04,8883.84,113,15,No,No,38.0
2024-10-23,S007,Chennai,P006,Grocery,25,451.43,11285.75,487,15,Yes,No,22.7
2024-10-23,S007,Chennai,P015,Electronics,21,1684.45,35373.45,454,5,No,No,27.9
2024-10-23,S007,Chennai,P010,Grocery,17,1506.51,25610.67,494,5,No,Yes,33.8
2024-10-23,S007,Chennai,P014,Home Decor,19,1809.94,34388.86,274,10,No,Yes,26.6
2024-10-23,S007,Chennai,P008,Home Decor,22,1280.96,28181.12,445,0,Yes,No,36.6
2024-10-23,S008,Hyderabad,P003,Fashion,22,1396.23,30717.06,213,0,No,No,21.3
2024-10-23,S008,Hyderabad,P020,Grocery,18,740.78,13334.04,474,5,Yes,No,23.6
2024-10-23,S008,Hyderabad,P004,Fashion,22,256.19,5636.18,107,15,No,No,24.7
2024-10-23,S008,Hyderabad,P019,Sports,19,176.46,3352.74,453,20,Yes,No,27.7
2024-10-23,S008,Hyderabad,P018,Grocery,21,664.76,13959.96,136,0,Yes,No,33.8
2024-10-23,S008,Hyderabad,P007,Fashion,23,347.77,7998.71,142,20,No,No,31.5
2024-10-23,S008,Hyderabad,P002,Sports,22,1230.09,27061.98,102,10,Yes,No,29.7
2024-10-23,S008,Hyderabad,P001,Home Decor,19,533.63,10138.97,87,20,No,No,33.8
2024-10-23,S008,Hyderabad,P011,Home Decor,25,1808.97,45224.25,357,15,Yes,No,32.6
2024-10-23,S008,Hyderabad,P015,Sports,24,998.56,23965.44,343,0,No,No,34.2
2024-10-23,S009,Mumbai,P006,Home Decor,21,1798.92,37777.32,326,15,Yes,No,23.3
2024-10-23,S009,Mumbai,P004,Grocery,23,1533.66,35274.18,264,5,No,Yes,29.2
2024-10-23,S009,Mumbai,P011,Electronics,26,1407.55,36596.3,183,0,Yes,No,25.1
2024-10-23,S009,Mumbai,P020,Fashion,19,285.27,5420.13,183,20,Yes,No,31.9
2024-10-23,S009,Mumbai,P014,Grocery,23,546.06,12559.38,173,15,No,No,24.3
2024-10-23,S009,Mumbai,P002,Fashion,21,350.32,7356.72,471,15,Yes,No,24.9
2024-10-23,S009,Mumbai,P009,Electronics,17,1085.31,18450.27,424,5,Yes,No,24.1
2024-10-23,S009,Mumbai,P012,Home Decor,16,1020.23,16323.68,364,10,Yes,No,22.4
2024-10-23,S009,Mumbai,P018,Fashion,20,1706.0,34120.0,138,20,Yes,Yes,32.7
2024-10-23,S009,Mumbai,P019,Home Decor,20,1981.43,39628.6,488,10,No,No,24.3
2024-10-23,S010,Chennai,P003,Home Decor,19,1617.96,30741.24,233,15,No,No,31.2
2024-10-23,S010,Chennai,P019,Electronics,19,662.88,12594.72,444,20,No,No,26.9
2024-10-23,S010,Chennai,P016,Sports,20,1856.43,37128.6,216,5,No,No,24.2
2024-10-23,S010,Chennai,P008,Home Decor,11,679.61,7475.71,139,15,Yes,No,35.6
2024-10-23,S010,Chennai,P015,Electronics,22,434.43,9557.46,215,10,No,No,30.5
2024-10-23,S010,Chennai,P014,Home Decor,11,104.41,1148.51,241,15,Yes,Yes,28.5
2024-10-23,S010,Chennai,P010,Electronics,15,525.15,7877.25,121,10,Yes,Yes,25.3
2024-10-23,S010,Chennai,P002,Electronics,21,1825.12,38327.52,476,20,No,No,31.6
2024-10-23,S010,Chennai,P006,Home Decor,24,298.03,7152.72,481,10,Yes,No,29.3
2024-10-23,S010,Chennai,P017,Home Decor,25,710.3,17757.5,201,20,Yes,No,27.6
2024-10-24,S001,Chennai,P016,Sports,18,404.89,7288.02,372,20,Yes,Yes,27.8
2024-10-24,S001,Chennai,P002,Fashion,20,141.93,2838.6,424,15,Yes,No,36.8
2024-10-24,S001,Chennai,P010,Home Decor,19,457.54,8693.26,192,15,No,Yes,25.8
2024-10-24,S001,Chennai,P014,Electronics,22,1825.46,40160.12,236,20,Yes,No,30.1
2024-10-24,S001,Chennai,P005,Home Decor,26,1027.39,26712.14,423,10,Yes,No,22.8
2024-10-24,S001,Chennai,P018,Grocery,19,166.82,3169.58,85,15,No,No,30.2
2024-10-24,S001,Chennai,P020,Home Decor,25,572.68,14317.0,351,10,Yes,No,35.1
2024-10-24,S001,Chennai,P017,Sports,13,1174.96,15274.48,264,0,No,No,20.9
2024-10-24,S001,Chennai,P004,Grocery,20,322.68,6453.6,128,15,Yes,No,29.3
2024-10-24,S001,Chennai,P009,Fashion,21,310.54,6521.34,53,15,Yes,No,35.4
2024-10-24,S002,Mumbai,P013,Electronics,20,1306.95,26139.0,225,20,No,No,34.1
2024-10-24,S002,Mumbai,P010,Home Decor,17,1953.5,33209.5,309,5,Yes,No,23.4
2024-10-24,S002,Mumbai,P003,Home Decor,17,1476.54,25101.18,376,20,Yes,No,28.0
2024-10-24,S002,Mumbai,P017,Electronics,15,365.57,5483.55,274,20,Yes,No,26.4
2024-10-24,S002,Mumbai,P008,Home Decor,18,133.73,2407.14,189,5,No,Yes,25.1
2024-10-24,S002,Mumbai,P019,Sports,19,1538.27,29227.13,333,0,No,No,30.4
2024-10-24,S002,Mumbai,P011,Grocery,17,1836.57,31221.69,227,20,No,No,33.5
2024-10-24,S002,Mumbai,P018,Fashion,19,1431.5,27198.5,159,0,Yes,No,21.1
2024-10-24,S002,Mumbai,P014,Home Decor,18,920.28,16565.04,385,15,No,No,34.5
2024-10-24,S002,Mumbai,P016,Sports,17,867.54,14748.18,430,10,Yes,No,28.0
2024-10-24,S003,Mumbai,P014,Electronics,17,1433.56,24370.52,182,15,Yes,No,32.5
2024-10-24,S003,Mumbai,P016,Grocery,19,1217.98,23141.62,293,5,No,No,30.2
2024-10-24,S003,Mumbai,P019,Sports,23,1910.06,43931.38,296,5,Yes,No,33.8
2024-10-24,S003,Mumbai,P015,Sports,23,362.32,8333.36,214,10,Yes,No,25.7
2024-10-24,S003,Mumbai,P003,Home Decor,17,724.74,12320.58,146,10,Yes,Yes,36.8
2024-10-24,S003,Mumbai,P012,Home Decor,28,811.45,22720.6,383,5,No,Yes,29.9
2024-10-24,S003,Mumbai,P008,Fashion,24,502.25,12054.0,472,5,No,No,27.4
2024-10-24,S003,Mumbai,P017,Home Decor,19,1133.25,21531.75,97,20,No,No,24.1
2024-10-24,S003,Mumbai,P020,Sports,25,925.65,23141.25,489,0,No,No,26.1
2024-10-24,S003,Mumbai,P002,Electronics,23,715.39,16453.97,398,20,Yes,No,37.3
2024-10-24,S004,Mumbai,P018,Grocery,19,354.14,6728.66,211,15,No,No,27.2
2024-10-24,S004,Mumbai,P001,Home Decor,23,281.46,6473.58,352,20,Yes,No,22.6
2024-10-24,S004,Mumbai,P013,Electronics,18,379.56,6832.08,266,20,No,No,23.4
2024-10-24,S004,Mumbai,P004,Fashion,26,1087.09,28264.34,239,10,Yes,No,25.5
2024-10-24,S004,Mumbai,P010,Sports,16,1515.62,24249.92,411,20,Yes,No,24.6
2024-10-24,S004,Mumbai,P019,Grocery,20,461.74,9234.8,283,0,Yes,No,35.4
2024-10-24,S004,Mumbai,P012,Home Decor,12,497.63,5971.56,97,20,Yes,No,37.0
2024-10-24,S004,Mumbai,P011,Fashion,16,169.6,2713.6,488,15,Yes,Yes,29.5
2024-10-24,S004,Mumbai,P006,Grocery,17,1952.1,33185.7,209,15,No,No,23.7
2024-10-24,S004,Mumbai,P020,Sports,15,330.46,4956.9,292,20,No,No,36.7
2024-10-24,S005,Delhi,P015,Sports,24,1151.76,27642.24,384,5,Yes,No,22.3
2024-10-24,S005,Delhi,P020,Sports,22,1750.19,38504.18,360,5,Yes,No,31.1
2024-10-24,S005,Delhi,P007,Home Decor,23,1487.67,34216.41,438,10,Yes,No,33.6
2024-10-24,S005,Delhi,P004,Home Decor,23,667.43,15350.89,256,0,No,No,26.6
2024-10-24,S005,Delhi,P017,Electronics,20,1523.09,30461.8,115,0,Yes,No,36.9
2024-10-24,S005,Delhi,P010,Grocery,23,735.91,16925.93,308,20,Yes,Yes,32.4
2024-10-24,S005,Delhi,P018,Electronics,13,959.28,12470.64,416,10,No,No,30.0
2024-10-24,S005,Delhi,P008,Fashion,23,1139.84,26216.32,88,10,Yes,No,38.0
2024-10-24,S005,Delhi,P014,Electronics,20,1304.77,26095.4,318,15,No,No,34.1
2024-10-24,S005,Delhi,P016,Fashion,20,1988.46,39769.2,459,10,Yes,No,33.5
2024-10-24,S006,Bangalore,P016,Grocery,16,810.44,12967.04,261,0,No,No,21.3
2024-10-24,S006,Bangalore,P019,Electronics,24,218.71,5249.04,124,5,No,No,22.2
2024-10-24,S006,Bangalore,P014,Home Decor,25,478.58,11964.5,464,0,No,No,36.5
2024-10-24,S006,Bangalore,P006,Home Decor,18,275.76,4963.68,157,5,No,Yes,24.9
2024-10-24,S006,Bangalore,P017,Fashion,22,132.85,2922.7,298,5,No,No,24.1
2024-10-24,S006,Bangalore,P020,Home Decor,15,1014.55,15218.25,455,0,Yes,No,28.3
2024-10-24,S006,Bangalore,P004,Electronics,13,164.25,2135.25,331,5,Yes,No,30.3
2024-10-24,S006,Bangalore,P018,Sports,12,941.41,11296.92,485,20,No,No,30.4
2024-10-24,S006,Bangalore,P001,Grocery,11,1493.03,16423.33,440,10,No,No,34.7
2024-10-24,S006,Bangalore,P010,Electronics,26,1501.29,39033.54,80,15,Yes,No,31.1
2024-10-24,S007,Delhi,P012,Electronics,17,1089.45,18520.65,50,5,No,No,36.5
2024-10-24,S007,Delhi,P016,Home Decor,16,1097.84,17565.44,365,0,Yes,No,26.2
2024-10-24,S007,Delhi,P008,Fashion,17,1557.93,26484.81,214,20,Yes,No,22.2
2024-10-24,S007,Delhi,P020,Grocery,17,1871.14,31809.38,263,0,No,No,32.1
2024-10-24,S007,Delhi,P013,Electronics,17,760.24,12924.08,62,15,Yes,No,22.6
2024-10-24,S007,Delhi,P018,Sports,22,931.04,20482.88,412,20,Yes,No,30.6
2024-10-24,S007,Delhi,P011,Sports,16,186.54,2984.64,149,15,No,No,27.0
2024-10-24,S007,Delhi,P003,Home Decor,18,326.02,5868.36,408,10,No,No,23.7
2024-10-24,S007,Delhi,P007,Sports,26,1901.39,49436.14,63,15,Yes,No,22.0
2024-10-24,S007,Delhi,P006,Fashion,21,551.13,11573.73,195,5,No,No,25.7
2024-10-24,S008,Hyderabad,P005,Home Decor,18,489.61,8812.98,99,20,Yes,No,29.2
2024-10-24,S008,Hyderabad,P008,Home Decor,16,710.14,11362.24,379,20,Yes,No,24.4
2024-10-24,S008,Hyderabad,P012,Sports,18,1783.29,32099.22,126,5,Yes,No,32.1
2024-10-24,S008,Hyderabad,P017,Fashion,29,1820.11,52783.19,228,10,Yes,No,25.7
2024-10-24,S008,Hyderabad,P015,Fashion,25,1066.93,26673.25,446,5,Yes,No,25.4
2024-10-24,S008,Hyderabad,P019,Grocery,17,714.78,12151.26,453,5,No,No,33.7
2024-10-24,S008,Hyderabad,P007,Home Decor,20,318.13,6362.6,459,15,Yes,Yes,22.8
2024-10-24,S008,Hyderabad,P006,Electronics,25,433.45,10836.25,220,5,Yes,No,28.4
2024-10-24,S008,Hyderabad,P002,Electronics,27,1215.57,32820.39,128,10,Yes,No,23.6
2024-10-24,S008,Hyderabad,P018,Home Decor,22,951.58,20934.76,98,5,Yes,No,36.4
2024-10-24,S009,Bangalore,P001,Home Decor,24,548.07,13153.68,284,5,No,No,35.2
2024-10-24,S009,Bangalore,P018,Electronics,21,836.75,17571.75,441,10,Yes,No,35.4
2024-10-24,S009,Bangalore,P009,Home Decor,15,1095.41,16431.15,364,10,No,No,21.1
2024-10-24,S009,Bangalore,P013,Sports,18,1846.57,33238.26,136,15,Yes,No,25.4
2024-10-24,S009,Bangalore,P004,Grocery,20,336.33,6726.6,265,5,Yes,No,36.6
2024-10-24,S009,Bangalore,P006,Grocery,18,662.9,11932.2,389,10,Yes,No,31.1
2024-10-24,S009,Bangalore,P010,Grocery,20,1351.43,27028.6,447,15,No,No,35.3
2024-10-24,S009,Bangalore,P016,Home Decor,13,1462.74,19015.62,434,5,No,No,28.3
2024-10-24,S009,Bangalore,P003,Grocery,23,967.37,22249.51,78,0,Yes,No,33.9
2024-10-24,S009,Bangalore,P002,Electronics,22,871.96,19183.12,156,20,No,No,37.9
2024-10-24,S010,Delhi,P020,Sports,23,1120.46,25770.58,490,15,Yes,No,29.5
2024-10-24,S010,Delhi,P018,Sports,18,1312.91,23632.38,303,5,Yes,No,25.0
2024-10-24,S010,Delhi,P014,Sports,22,242.88,5343.36,366,0,No,No,28.4
2024-10-24,S010,Delhi,P007,Fashion,23,837.68,19266.64,139,20,Yes,Yes,27.3
2024-10-24,S010,Delhi,P012,Grocery,19,293.48,5576.12,115,15,No,No,26.2
2024-10-24,S010,Delhi,P005,Sports,17,1570.26,26694.42,481,0,Yes,No,33.3
2024-10-24,S010,Delhi,P017,Fashion,18,849.15,15284.7,243,15,No,No,36.9
2024-10-24,S010,Delhi,P001,Home Decor,18,1177.14,21188.52,176,15,No,No,20.5
2024-10-24,S010,Delhi,P004,Electronics,19,1334.8,25361.2,382,0,No,No,20.5
2024-10-24,S010,Delhi,P010,Grocery,21,1828.48,38398.08,183,10,No,No,27.3
2024-10-25,S001,Mumbai,P019,Electronics,20,372.32,7446.4,150,0,No,No,32.9
2024-10-25,S001,Mumbai,P011,Fashion,15,545.59,8183.85,115,0,No,No,23.0
2024-10-25,S001,Mumbai,P017,Sports,21,857.29,18003.09,144,5,Yes,No,30.8
2024-10-25,S001,Mumbai,P016,Home Decor,21,1280.92,26899.32,402,10,Yes,No,21.2
2024-10-25,S001,Mumbai,P007,Grocery,24,691.3,16591.2,299,15,No,Yes,34.0
2024-10-25,S001,Mumbai,P014,Electronics,18,1523.08,27415.44,259,5,No,No,30.9
2024-10-25,S001,Mumbai,P009,Grocery,27,657.96,17764.92,282,0,No,No,31.9
2024-10-25,S001,Mumbai,P004,Home Decor,18,1240.66,22331.88,118,5,No,No,28.6
2024-10-25,S001,Mumbai,P001,Home Decor,15,582.15,8732.25,454,0,No,No,32.2
2024-10-25,S001,Mumbai,P005,Electronics,17,1324.5,22516.5,73,20,Yes,No,29.2
2024-10-25,S002,Mumbai,P016,Grocery,21,836.24,17561.04,405,5,No,No,33.0
2024-10-25,S002,Mumbai,P002,Fashion,16,1550.37,24805.92,473,15,Yes,No,27.1
2024-10-25,S002,Mumbai,P010,Fashion,23,1569.74,36104.02,227,10,Yes,Yes,27.1
2024-10-25,S002,Mumbai,P011,Grocery,13,1497.37,19465.81,379,5,Yes,No,37.8
2024-10-25,S002,Mumbai,P004,Electronics,20,820.97,16419.4,134,5,No,No,29.1
2024-10-25,S002,Mumbai,P006,Electronics,22,118.64,2610.08,451,10,No,No,21.8
2024-10-25,S002,Mumbai,P001,Grocery,23,214.09,4924.07,319,5,Yes,No,36.5
2024-10-25,S002,Mumbai,P012,Grocery,16,172.31,2756.96,275,0,Yes,No,31.8
2024-10-25,S002,Mumbai,P007,Grocery,26,1231.36,32015.36,149,10,Yes,No,26.7
2024-10-25,S002,Mumbai,P005,Grocery,23,1438.4,33083.2,453,5,No,No,33.8
2024-10-25,S003,Chennai,P006,Grocery,15,1458.69,21880.35,302,0,No,No,23.2
2024-10-25,S003,Chennai,P004,Fashion,17,1830.51,31118.67,209,15,No,No,21.0
2024-10-25,S003,Chennai,P001,Home Decor,17,1764.61,29998.37,171,15,Yes,No,31.0
2024-10-25,S003,Chennai,P010,Electronics,18,1540.26,27724.68,449,20,No,No,38.0
2024-10-25,S003,Chennai,P015,Grocery,20,1444.79,28895.8,348,0,No,No,27.6
2024-10-25,S003,Chennai,P002,Fashion,22,1009.96,22219.12,116,15,No,No,36.1
2024-10-25,S003,Chennai,P011,Sports,25,506.96,12674.0,263,5,Yes,Yes,28.2
2024-10-25,S003,Chennai,P007,Sports,18,1586.79,28562.22,164,5,No,No,22.5
2024-10-25,S003,Chennai,P003,Sports,18,583.72,10506.96,400,20,No,No,22.1
2024-10-25,S003,Chennai,P018,Home Decor,12,1793.11,21517.32,469,5,Yes,No,36.5
2024-10-25,S004,Mumbai,P015,Fashion,27,999.53,26987.31,114,15,No,No,31.4
2024-10-25,S004,Mumbai,P012,Home Decor,20,252.59,5051.8,252,5,Yes,No,33.3
2024-10-25,S004,Mumbai,P013,Sports,19,1278.16,24285.04,313,20,No,No,26.4
2024-10-25,S004,Mumbai,P014,Fashion,21,1720.68,36134.28,96,20,No,No,25.5
2024-10-25,S004,Mumbai,P008,Electronics,19,1446.88,27490.72,495,10,Yes,No,34.8
2024-10-25,S004,Mumbai,P005,Fashion,21,1816.35,38143.35,212,0,Yes,No,35.3
2024-10-25,S004,Mumbai,P019,Sports,19,448.55,8522.45,153,0,Yes,No,22.6
2024-10-25,S004,Mumbai,P001,Fashion,17,886.91,15077.47,187,5,No,No,23.2
2024-10-25,S004,Mumbai,P017,Sports,15,619.12,9286.8,103,5,No,No,31.0
2024-10-25,S004,Mumbai,P020,Sports,17,546.63,9292.71,384,0,Yes,Yes,27.7
2024-10-25,S005,Bangalore,P003,Electronics,30,461.57,13847.1,476,15,Yes,No,37.1
2024-10-25,S005,Bangalore,P009,Home Decor,22,722.82,15902.04,455,5,No,No,35.7
2024-10-25,S005,Bangalore,P019,Grocery,13,1886.1,24519.3,174,15,No,No,29.7
2024-10-25,S005,Bangalore,P005,Sports,27,1842.83,49756.41,89,10,No,No,21.6
2024-10-25,S005,Bangalore,P020,Home Decor,23,260.45,5990.35,416,15,Yes,No,36.4
2024-10-25,S005,Bangalore,P012,Grocery,20,228.16,4563.2,199,20,Yes,No,26.6
2024-10-25,S005,Bangalore,P008,Electronics,26,470.57,12234.82,400,0,No,No,35.4
2024-10-25,S005,Bangalore,P002,Home Decor,22,1508.23,33181.06,239,0,No,No,22.1
2024-10-25,S005,Bangalore,P007,Home Decor,25,1089.28,27232.0,148,0,Yes,No,27.8
2024-10-25,S005,Bangalore,P004,Fashion,17,1974.45,33565.65,79,15,Yes,No,31.0
2024-10-25,S006,Mumbai,P002,Electronics,23,1484.79,34150.17,405,20,No,No,28.5
2024-10-25,S006,Mumbai,P007,Fashion,27,257.05,6940.35,313,0,Yes,No,29.8
2024-10-25,S006,Mumbai,P012,Home Decor,20,1075.42,21508.4,274,15,No,No,29.1
